/* 
Selezionare tutti i corsi di laurea con i relativi corsi e insegnanti
*/

SELECT *
FROM degrees
JOIN courses ON courses.degree_id = degrees.id
JOIN course_teacher ON course_teacher.course_id = courses.id
JOIN teachers ON course_teacher.teacher_id = teachers.id

id,department_id,name,level,address,email,website,id,degree_id,name,description,period,year,cfu,website,course_id,teacher_id,id,name,surname,phone,email,office_address,office_number
57,9,"Corso di Laurea Magistrale in Economia e Diritto",magistrale,"Incrocio Joseph 585 Piano 7",economia-e-diritto@uni.it,www.economia-e-diritto.uni.it,1007,57,"rerum deserunt eaque","Cum perspiciatis velit autem voluptates beatae. Voluptate ipsam pariatur excepturi. Et in cum nemo itaque ipsam deserunt voluptatem.","I semestre",1,11,NULL,1007,62,62,Ingrid,Mancini,"+13 048 26084137",msorrentino@milani.it,"Piazza Demian 856 Appartamento 63",159
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1029,58,"praesentium tempore consequuntur","Repudiandae quos sunt incidunt. Occaecati nihil nulla eum temporibus veritatis id.","II semestre",2,4,www.commodi.uni.it,1029,62,62,Ingrid,Mancini,"+13 048 26084137",msorrentino@milani.it,"Piazza Demian 856 Appartamento 63",159
67,11,"Corso di Laurea in Statistica per le Tecnologie e le Scienze",triennale,"Rotonda Bianchi 27 Appartamento 28",statistica-per-le-tecnologie-e-le-scienze@uni.it,www.statistica-per-le-tecnologie-e-le-scienze.uni.it,1172,67,"ut quis illo","Architecto nesciunt ut sed sunt et perspiciatis ea. Optio magni ab qui. Itaque rem ut eveniet odit nulla dolore est. Eum rem laborum iste dicta facere ut.","II semestre",2,11,www.aut.uni.it,1172,62,62,Ingrid,Mancini,"+13 048 26084137",msorrentino@milani.it,"Piazza Demian 856 Appartamento 63",159
71,12,"Corso di Laurea Magistrale in Filologia Moderna",magistrale,"Strada Sartori 45",filologia-moderna@uni.it,www.filologia-moderna.uni.it,1247,71,"dolorum earum ipsum","Alias sit impedit labore quo est quia doloremque. Doloremque modi consequatur inventore voluptatem. Nulla ipsam placeat eaque ipsam. Qui dolorem necessitatibus assumenda.","II semestre",1,9,NULL,1247,62,62,Ingrid,Mancini,"+13 048 26084137",msorrentino@milani.it,"Piazza Demian 856 Appartamento 63",159
71,12,"Corso di Laurea Magistrale in Filologia Moderna",magistrale,"Strada Sartori 45",filologia-moderna@uni.it,www.filologia-moderna.uni.it,1249,71,"quis molestias veniam","Soluta voluptates nesciunt ut cumque. Sunt modi et quis minima vitae et vero et.","I semestre",2,9,NULL,1249,62,62,Ingrid,Mancini,"+13 048 26084137",msorrentino@milani.it,"Piazza Demian 856 Appartamento 63",159
4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,68,4,"quam repellat enim","Sed qui quis corporis quibusdam odit. Placeat aut molestias perferendis quam odio aut. Cumque nostrum explicabo dolore voluptatem ut quia officia.","I semestre",1,4,www.eos.uni.it,68,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,122,7,"autem recusandae doloremque","Saepe ut ea voluptatem odio sint fugiat at. Est illo nam blanditiis soluta ut maxime. Iste fugit deserunt voluptas.","II semestre",2,8,NULL,122,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
16,3,"Corso di Laurea in Ingegneria per l'Ambiente e il Territorio",triennale,"Borgo Nestore 88 Piano 7",ingegneria-per-lambiente-e-il-territorio@uni.it,www.ingegneria-per-lambiente-e-il-territorio.uni.it,259,16,"numquam deserunt quasi","Quod dolorum molestias molestiae deserunt sed. Soluta ex vel expedita et. Id assumenda ipsum ducimus odio dolorum non alias ut. Nisi facere tenetur iure odio exercitationem est.","I semestre",1,15,NULL,259,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
21,4,"Corso di Laurea in Ingegneria Biomedica",triennale,"Rotonda Piras 93 Appartamento 04",ingegneria-biomedica@uni.it,www.ingegneria-biomedica.uni.it,363,21,"et dolores atque","Excepturi omnis asperiores voluptas iste ab. Provident iure blanditiis quia adipisci quia voluptatibus et maxime. Voluptate quo qui commodi qui illum ex.","II semestre",1,8,www.error.uni.it,363,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
22,4,"Corso di Laurea in Ingegneria Elettronica",triennale,"Contrada Patrizio 91 Appartamento 25",ingegneria-elettronica@uni.it,www.ingegneria-elettronica.uni.it,398,22,"laborum corporis voluptas","Facilis quia veritatis dolor nemo magni quia. Dolore aperiam consequatur mollitia. Nostrum corporis vel error quis molestiae.","II semestre",3,5,www.odit.uni.it,398,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
36,6,"Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie",magistrale,"Via D'angelo 9 Piano 8",scienze-delle-professioni-sanitarie@uni.it,www.scienze-delle-professioni-sanitarie.uni.it,632,36,"veritatis corporis et","Est quo ad facilis enim aut nemo. At rem sed aspernatur sint quam quia dolore aspernatur. Adipisci ullam odio asperiores voluptatem incidunt dolorem culpa. Corporis nisi eius nihil in natus illo qui.","II semestre",2,10,www.molestias.uni.it,632,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
42,7,"Corso di Laurea in Tecnica della Riabilitazione Psichiatrica",triennale,"Strada Naomi 536",tecnica-della-riabilitazione-psichiatrica@uni.it,www.tecnica-della-riabilitazione-psichiatrica.uni.it,737,42,"quis asperiores rem","Sit molestiae est est et a qui commodi. Minima omnis atque sed. Aut et ea aut minima.","I semestre",1,8,www.corrupti.uni.it,737,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
44,7,"Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria",magistrale,"Via Mariani 185",odontoiatria-e-protesi-dentaria@uni.it,www.odontoiatria-e-protesi-dentaria.uni.it,788,44,"rerum cupiditate tempore","Fuga voluptas quis sapiente quo at dolor. Deserunt est quod ea aut est molestiae nihil. Maxime omnis velit sed aliquam distinctio. Officiis aspernatur quaerat omnis alias illo beatae.","II semestre",1,13,www.enim.uni.it,788,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
47,8,"Corso di Laurea in Scienza dei Materiali",triennale,"Rotonda Santoro 1 Appartamento 52",scienza-dei-materiali@uni.it,www.scienza-dei-materiali.uni.it,855,47,"exercitationem explicabo fuga","Odio libero unde dolores. Numquam vel et aut officiis. Nulla veniam sapiente nostrum aut hic. Eveniet incidunt reiciendis natus possimus.","II semestre",3,12,NULL,855,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
48,8,"Corso di Laurea in Scienze e Tecnologie per l'Ambiente",triennale,"Strada Lombardi 89 Piano 3",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,867,48,"rem sit error","Quos assumenda earum cumque ducimus. Sunt quisquam numquam voluptatem aperiam repellat consectetur rerum. Eos sed aut enim ducimus officiis possimus sit.","I semestre",2,8,NULL,867,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
52,8,"Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente",magistrale,"Rotonda Ferrari 38",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,935,52,"exercitationem est magni","Et ut temporibus quo in sapiente vitae. Doloribus eum maxime a blanditiis illum consequatur eos in.","I semestre",2,4,www.facere.uni.it,935,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
54,9,"Corso di Laurea Magistrale in Business Administration",magistrale,"Rotonda Valentini 49",business-administration@uni.it,www.business-administration.uni.it,967,54,"atque non numquam","Dolorem totam fuga porro consequatur voluptates. Labore nisi in eos minima pariatur. Excepturi vero qui ut velit pariatur dolorem. Magnam qui et assumenda voluptate officia.","II semestre",1,13,NULL,967,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1034,58,"nesciunt voluptas deleniti","Eaque sit cupiditate et similique iure corporis corporis. Sapiente voluptas tenetur tempora iusto unde atque id. Quam et eos officiis ut illum. Quod debitis aut eos.","I semestre",3,10,NULL,1034,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
59,10,"Corso di Laurea in Scienze Politiche",triennale,"Piazza Alessandro 47",scienze-politiche@uni.it,www.scienze-politiche.uni.it,1049,59,"dolore ut ipsa","Ratione totam qui quos asperiores. Quia rerum molestiae iure. Odit debitis fugiat velit quis et.","II semestre",2,7,NULL,1049,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
74,12,"Corso di Laurea Magistrale in Linguistica",magistrale,"Strada Pellegrino 3 Appartamento 85",linguistica@uni.it,www.linguistica.uni.it,1299,74,"rerum in sed","Natus possimus aut rerum dignissimos aut. Praesentium deleniti sint sapiente consequatur voluptas dicta.","II semestre",2,7,NULL,1299,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
75,12,"Corso di Laurea Magistrale in Strategie di Comunicazione",magistrale,"Strada Gentile 493",strategie-di-comunicazione@uni.it,www.strategie-di-comunicazione.uni.it,1310,75,"quis ipsa non","Reprehenderit excepturi est veritatis ratione vero vitae officia. Similique quo nihil dolores quas omnis aut. Qui est est magnam labore at.","II semestre",1,4,NULL,1310,63,63,Kayla,Carbone,"+29 184 8203426",dante89@yahoo.it,"Strada Kociss 997 Piano 8",43
5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,91,5,"quam provident perspiciatis","Et autem id porro quod. Corporis libero accusamus aut quis deserunt. Et ipsam voluptatem possimus rem exercitationem et. Qui molestiae sunt voluptates ab molestiae et.","II semestre",1,3,NULL,91,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,137,8,"quam fugit accusantium","Aut nobis provident dolor. Quisquam nemo est rem sed nulla veniam. Ad qui laborum est. Et perferendis pariatur alias quia. Rerum eaque quidem in magni.","II semestre",2,8,www.omnis.uni.it,137,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
29,5,"Corso di Laurea in Informatica",triennale,"Rotonda Rossetti 478 Piano 2",informatica@uni.it,www.informatica.uni.it,498,29,"voluptates sed eaque","Sequi sed eligendi soluta fugit quisquam. Sit sit reiciendis aut recusandae recusandae et in. Sunt magni illo officia dignissimos omnis recusandae.","II semestre",2,15,www.soluta.uni.it,498,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
55,9,"Corso di Laurea Magistrale in Economics and Finance",magistrale,"Strada Sanna 652",economics-and-finance@uni.it,www.economics-and-finance.uni.it,991,55,"est explicabo iste","Ratione qui dicta aut facere praesentium. Doloribus qui odit est. Et officiis optio placeat atque unde explicabo. Minus et quas ut et.","II semestre",2,12,www.ratione.uni.it,991,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1037,58,"veniam unde laborum","Praesentium dignissimos laborum pariatur assumenda vitae esse voluptates nostrum. Sequi consequatur velit deleniti commodi rerum tenetur repellat. Magnam ut quas asperiores aperiam.","II semestre",3,13,NULL,1037,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
66,11,"Corso di Laurea in Statistica per l'Economia e l'Impresa",triennale,"Borgo Leone 34 Appartamento 58",statistica-per-leconomia-e-limpresa@uni.it,www.statistica-per-leconomia-e-limpresa.uni.it,1152,66,"corporis harum maxime","Qui esse sapiente tempora odio aut dolor. Et aliquid cum rem et ut voluptatem qui.","II semestre",2,11,NULL,1152,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
75,12,"Corso di Laurea Magistrale in Strategie di Comunicazione",magistrale,"Strada Gentile 493",strategie-di-comunicazione@uni.it,www.strategie-di-comunicazione.uni.it,1303,75,"quaerat in qui","Unde laboriosam deserunt fugit dolor. Eos fuga expedita vel eum quo.","I semestre",1,11,NULL,1303,64,64,Loretta,Amato,"+26 383 40 14 3011",lucia.lombardo@yahoo.it,"Incrocio Marini 9",164
1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,2,1,"et doloremque omnis","Itaque quos aut repellat et amet et. Ipsum itaque laboriosam est earum unde id ea facilis. Eos placeat adipisci ipsam et. Ut ipsa ducimus sit sed ut provident facilis.","I semestre",1,4,NULL,2,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,80,4,"quia aut aut","Voluptas dignissimos cupiditate id voluptatem. Et sequi dolorem facere quam ullam quia. Temporibus ea architecto ab quod illum sequi libero.","I semestre",3,11,NULL,80,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,161,10,"impedit sunt qui","Aut cum natus et iste et vero. Eos libero voluptates id earum autem recusandae. Dolore eum magnam quis ratione aspernatur maxime. Est et sit et ut id.","I semestre",2,11,www.magnam.uni.it,161,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
13,2,"Corso di Laurea Magistrale in Astronomia",magistrale,"Via Samira 39",astronomia@uni.it,www.astronomia.uni.it,219,13,"nemo cumque optio","Molestiae ex repudiandae veniam dicta. Et suscipit voluptatem rem laudantium quo. Omnis tempora expedita dignissimos explicabo. Esse quas et aut aliquam deserunt ea.","II semestre",2,3,NULL,219,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,287,17,"qui similique qui","Molestias quam sed voluptate est culpa dicta. Sapiente et nisi et eum similique voluptatem et. Nihil rerum est esse rem labore maiores provident laborum. Accusamus deserunt qui eius doloribus.","I semestre",2,12,NULL,287,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
31,5,"Corso di Laurea Magistrale in Informatica",magistrale,"Incrocio Eustachio 253 Appartamento 90",informatica@uni.it,www.informatica.uni.it,524,31,"et et saepe","Voluptas aliquam fuga vero provident fugiat corrupti. Laborum magni rerum officiis ex. Aspernatur sapiente qui inventore ea dignissimos dolores.","II semestre",1,12,NULL,524,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
49,8,"Corso di Laurea Magistrale in Chimica",magistrale,"Strada Soriana 951",chimica@uni.it,www.chimica.uni.it,890,49,"ullam dicta non","Doloribus et natus culpa placeat velit reiciendis. Sunt maxime sed minima aut ea modi. Et necessitatibus quia et.","II semestre",2,3,www.voluptas.uni.it,890,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
62,10,"Corso di Laurea Magistrale in Human Rights and Multi-Level Governance",magistrale,"Contrada Marina 10",human-rights-and-multi-level-governance@uni.it,www.human-rights-and-multi-level-governance.uni.it,1098,62,"voluptatem repudiandae rerum","Ut fugiat nemo corporis omnis sequi expedita aliquid. Eum tempore eos quia rerum et debitis. Quia et mollitia facilis corrupti. Sed fugit et nobis impedit.","I semestre",2,15,NULL,1098,65,65,Giovanna,Mariani,NULL,luna.rizzo@hotmail.com,"Borgo Elga 89",2
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,39,2,"iste ullam cum","Qui rem minima non nisi nostrum aut. Hic omnis sunt voluptate est tempore. Aut facere nisi ea veritatis saepe nisi ut consectetur.","I semestre",3,12,www.dolor.uni.it,39,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,51,3,"sed sint aut","Iusto laboriosam non sed sunt voluptatum fugiat ut. Animi provident sed corrupti iure. Dolorem perspiciatis id voluptas totam eum ut.","II semestre",1,3,NULL,51,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,62,3,"cupiditate deleniti nihil","Dolorum aliquid sit natus id. Enim rerum et nihil sint. Voluptatibus possimus illo quia fuga voluptatibus aliquid quis tenetur.","I semestre",3,12,NULL,62,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,128,8,"velit ut dolorem","Neque labore rerum minus. Autem consequuntur sint voluptatem nobis beatae quas. Et nobis sunt quo eos est similique id. Dolor ut quia sunt est. Recusandae enim adipisci unde libero.","II semestre",1,13,NULL,128,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
14,2,"Corso di Laurea Magistrale in Fisica",magistrale,"Piazza Nathan 77 Piano 2",fisica@uni.it,www.fisica.uni.it,230,14,"officiis perspiciatis unde","Ut optio cupiditate culpa porro voluptates qui voluptas. Officia vel nemo amet consequuntur harum corporis odio perferendis. Aliquid eius nostrum qui sed velit.","I semestre",2,6,www.quisquam.uni.it,230,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
19,4,"Corso di Laurea in Ingegneria dell'Informazione",triennale,"Piazza De Santis 425",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,318,19,"non occaecati voluptatem","Sed expedita voluptates facilis doloribus omnis provident. Quas et odio perferendis veritatis ipsa libero aut. Hic accusamus atque temporibus vero animi suscipit.","I semestre",1,5,www.et.uni.it,318,66,66,Felicia,Testa,NULL,doriana.vitale@fabbri.it,"Contrada Penelope 73",113
